path,pH,well,hour,split
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W28.JPG,6,28,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W28.JPG,6,28,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W28.JPG,6,28,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W28.JPG,6,28,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W28.JPG,6,28,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W28.JPG,6,28,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W28.JPG,6,28,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W28.JPG,6,28,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W37.JPG,6,37,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W37.JPG,6,37,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W37.JPG,6,37,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W37.JPG,6,37,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W37.JPG,6,37,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W37.JPG,6,37,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W37.JPG,6,37,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W37.JPG,6,37,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W37.JPG,6,37,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W37.JPG,6,37,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W37.JPG,6,37,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W40.JPG,6,40,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W40.JPG,6,40,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W40.JPG,6,40,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W40.JPG,6,40,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W40.JPG,6,40,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W40.JPG,6,40,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W40.JPG,6,40,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W40.JPG,6,40,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W40.JPG,6,40,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W40.JPG,6,40,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W40.JPG,6,40,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W42.JPG,6,42,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W42.JPG,6,42,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W42.JPG,6,42,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W42.JPG,6,42,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W42.JPG,6,42,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W42.JPG,6,42,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W42.JPG,6,42,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W42.JPG,6,42,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W42.JPG,6,42,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W42.JPG,6,42,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W42.JPG,6,42,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W44.JPG,6,44,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W44.JPG,6,44,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W44.jpg,6,44,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W44.JPG,6,44,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W44.JPG,6,44,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W44.JPG,6,44,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W44.JPG,6,44,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W44.JPG,6,44,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W44.JPG,6,44,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W44.JPG,6,44,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W44.JPG,6,44,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W48.JPG,6,48,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W48.JPG,6,48,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W48.JPG,6,48,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W48.JPG,6,48,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W48.JPG,6,48,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W48.JPG,6,48,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W48.JPG,6,48,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W48.JPG,6,48,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W48.JPG,6,48,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W48.JPG,6,48,216,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W8.JPG,7,8,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W8.JPG,7,8,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W8.JPG,7,8,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W8.JPG,7,8,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W8.JPG,7,8,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W8.JPG,7,8,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W8.JPG,7,8,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W8.JPG,7,8,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W8.JPG,7,8,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W8.JPG,7,8,216,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W9.JPG,7,9,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W9.JPG,7,9,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W9.JPG,7,9,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W9.JPG,7,9,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W9.JPG,7,9,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W9.JPG,7,9,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W9.JPG,7,9,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W9.JPG,7,9,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W9.JPG,7,9,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W9.JPG,7,9,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W10.JPG,7,10,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W10.JPG,7,10,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W10.JPG,7,10,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W10.JPG,7,10,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W10.JPG,7,10,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W10.JPG,7,10,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W10.JPG,7,10,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W10.JPG,7,10,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W10.JPG,7,10,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W10.JPG,7,10,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W10.JPG,7,10,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W12.JPG,7,12,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W12.JPG,7,12,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W12.JPG,7,12,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W12.JPG,7,12,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W12.JPG,7,12,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W12.JPG,7,12,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W12.JPG,7,12,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W12.JPG,7,12,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W12.JPG,7,12,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W12.JPG,7,12,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W12.JPG,7,12,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W16.JPG,7,16,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W16.JPG,7,16,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W16.JPG,7,16,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W16.JPG,7,16,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W16.JPG,7,16,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W16.JPG,7,16,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W16.JPG,7,16,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W16.JPG,7,16,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W16.JPG,7,16,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W16.JPG,7,16,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W16.JPG,7,16,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W17.JPG,7,17,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W17.JPG,7,17,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W17.JPG,7,17,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W17.JPG,7,17,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W17.JPG,7,17,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W17.JPG,7,17,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W17.JPG,7,17,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W17.JPG,7,17,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W17.JPG,7,17,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W17.JPG,7,17,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W17.JPG,7,17,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W28.JPG,7,28,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W28.JPG,7,28,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W28.JPG,7,28,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W28.JPG,7,28,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W28.JPG,7,28,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W28.JPG,7,28,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W28.JPG,7,28,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W28.JPG,7,28,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W28.JPG,7,28,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W28.JPG,7,28,216,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W30.JPG,7,30,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W30.JPG,7,30,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W30.JPG,7,30,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W30.JPG,7,30,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W30.JPG,7,30,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W30.JPG,7,30,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W30.JPG,7,30,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W30.JPG,7,30,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W30.JPG,7,30,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W30.JPG,7,30,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W30.JPG,7,30,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W40.JPG,7,40,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W40.JPG,7,40,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W40.JPG,7,40,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W40.JPG,7,40,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W40.JPG,7,40,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W40.JPG,7,40,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W40.JPG,7,40,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W40.JPG,7,40,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W40.JPG,7,40,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W40.JPG,7,40,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W40.JPG,7,40,264,val
Preprocessed_Data/0 hr/pH7 Hydrolytic/cropped_0hr_pH7_W44.JPG,7,44,0,val
Preprocessed_Data/24 hr/pH7 Hydrolytic/cropped_24hr_pH7_W44.JPG,7,44,24,val
Preprocessed_Data/30 hr/pH7 Hydrolytic/cropped_30hr_pH7_W44.JPG,7,44,30,val
Preprocessed_Data/48 hr/pH7 Hydrolytic/cropped_48hr_pH7_W44.JPG,7,44,48,val
Preprocessed_Data/72 hr/pH7 Hydrolytic/cropped_72hr_pH7_W44.JPG,7,44,72,val
Preprocessed_Data/95 hr/pH7 Hydrolytic/cropped_95hr_pH7_W44.JPG,7,44,95,val
Preprocessed_Data/120 hr/pH7 Hydrolytic/cropped_120hr_pH7_W44.JPG,7,44,120,val
Preprocessed_Data/168 hr/pH7 Hydrolytic/cropped_168hr_pH7_W44.JPG,7,44,168,val
Preprocessed_Data/192 hr/pH7 Hydrolytic/cropped_192hr_pH7_W44.JPG,7,44,192,val
Preprocessed_Data/216 hr/pH7 Hydrolytic/cropped_216hr_pH7_W44.JPG,7,44,216,val
Preprocessed_Data/264 hr/pH7 Hydrolytic/cropped_264hr_pH7_W44.JPG,7,44,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W10.JPG,8,10,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W10.JPG,8,10,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W10.JPG,8,10,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W10.JPG,8,10,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W10.JPG,8,10,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W10.JPG,8,10,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W10.JPG,8,10,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W10.JPG,8,10,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W10.JPG,8,10,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W10.JPG,8,10,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W10.JPG,8,10,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W13.JPG,8,13,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W13.JPG,8,13,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W13.JPG,8,13,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W13.JPG,8,13,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W13.JPG,8,13,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W13.JPG,8,13,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W13.JPG,8,13,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W13.JPG,8,13,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W13.JPG,8,13,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W13.JPG,8,13,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W13.JPG,8,13,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W16.JPG,8,16,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W16.JPG,8,16,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W16.JPG,8,16,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W16.JPG,8,16,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W16.JPG,8,16,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W16.JPG,8,16,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W16.JPG,8,16,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W16.JPG,8,16,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W16.JPG,8,16,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W16.JPG,8,16,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W16.JPG,8,16,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W21.JPG,8,21,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W21.JPG,8,21,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W21.JPG,8,21,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W21.JPG,8,21,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W21.JPG,8,21,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W21.JPG,8,21,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W21.JPG,8,21,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W21.JPG,8,21,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W21.JPG,8,21,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W21.JPG,8,21,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W21.JPG,8,21,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W24.JPG,8,24,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W24.JPG,8,24,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W24.jpg,8,24,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W24.JPG,8,24,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W24.JPG,8,24,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W24.JPG,8,24,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W24.JPG,8,24,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W24.JPG,8,24,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W24.JPG,8,24,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W24.JPG,8,24,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W24.JPG,8,24,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W34.JPG,8,34,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W34.JPG,8,34,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W34.JPG,8,34,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W34.JPG,8,34,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W34.JPG,8,34,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W34.JPG,8,34,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W34.JPG,8,34,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W34.JPG,8,34,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W34.JPG,8,34,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W34.JPG,8,34,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W34.JPG,8,34,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W39.JPG,8,39,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W39.JPG,8,39,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W39.jpg,8,39,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W39.JPG,8,39,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W39.JPG,8,39,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W39.JPG,8,39,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W39.JPG,8,39,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W39.JPG,8,39,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W39.JPG,8,39,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W39.JPG,8,39,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W39.JPG,8,39,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W42.JPG,8,42,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W42.JPG,8,42,24,val
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W42.JPG,8,42,30,val
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W42.JPG,8,42,48,val
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W42.JPG,8,42,72,val
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W42.JPG,8,42,95,val
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W42.JPG,8,42,120,val
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W42.JPG,8,42,168,val
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W42.JPG,8,42,192,val
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W42.JPG,8,42,216,val
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W42.JPG,8,42,264,val
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W46.JPG,8,46,0,val
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W46.JPG,8,46,24,val
